,gameId,blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,redWardsPlaced,redWardsDestroyed,redAssists,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled
230,4459426947,0,1,1,0,5,6,5,1,0,0,16842,18443,221,58,1,2,6,0,0,0,17101,19444,247,64
231,4519988685,0,3,1,1,9,6,13,0,0,0,17569,17101,212,40,0,1,7,0,0,0,15841,17839,180,56
232,4519844846,0,1,3,0,5,5,3,0,1,0,15882,16956,241,48,1,1,6,1,0,0,15408,16563,207,36
233,4525070748,0,2,1,1,9,3,8,0,0,0,17049,17241,202,41,2,1,5,0,0,0,15186,16913,204,58
234,4465204267,0,3,2,0,1,7,1,0,0,0,13556,16451,200,48,2,3,7,1,0,0,17402,18757,253,52
235,4517684472,0,0,0,0,1,3,1,0,0,0,14692,18342,227,47,2,0,5,1,0,0,17065,19934,250,76
236,4517646191,1,1,1,0,8,7,10,1,0,0,17000,16417,204,49,0,3,5,0,0,0,16782,16621,209,55
237,4459901632,1,3,1,1,6,4,7,0,0,0,17200,18984,235,59,2,0,5,0,0,0,14992,17055,215,40
238,4495413031,0,3,1,0,5,7,2,1,0,0,15409,18408,217,64,2,2,9,0,0,0,16849,18781,241,52
239,4519612989,0,3,1,0,10,12,13,1,0,0,17283,16235,184,36,0,3,7,0,0,0,18128,17978,208,68
240,4406716520,0,1,0,0,5,9,5,0,0,0,15477,15965,173,47,0,1,12,1,0,0,18112,18659,241,43
241,4525184804,1,3,2,0,6,1,8,1,1,0,16763,18897,224,51,3,1,1,0,0,0,13946,16483,207,56
242,4524569254,1,0,1,0,9,5,4,1,1,0,18434,20263,223,70,1,1,3,0,0,0,15622,17766,226,55
243,4431143877,0,2,1,0,1,6,2,0,0,0,13731,16666,218,44,3,2,10,1,0,0,17595,19425,263,48
244,4446797537,1,0,1,0,5,6,6,1,0,0,17251,19984,233,76,1,1,5,0,0,0,16917,19029,230,60
245,4524403652,1,0,1,1,7,6,5,1,0,0,17051,18864,246,44,1,0,8,0,0,0,15142,16428,196,40
246,4524260824,0,0,0,1,7,7,6,0,0,0,16346,18557,209,44,3,0,7,0,0,0,16692,18915,182,67
247,4440119391,1,3,1,1,14,4,14,0,0,0,21095,21242,249,67,0,3,5,1,0,0,15293,15846,186,44
248,4518199999,1,0,0,1,6,4,3,1,0,0,16434,18641,228,47,0,1,2,0,0,0,15349,17593,220,48
249,4520967143,0,3,1,1,4,11,2,1,0,0,15834,18362,197,56,1,0,7,0,0,0,18217,20169,182,59
250,4498216490,1,3,3,0,8,9,9,0,1,0,16968,18900,214,45,3,2,10,0,0,0,16662,17005,208,33
251,4493677959,0,2,1,1,5,7,7,0,0,0,15949,17005,209,51,2,3,8,1,0,0,17517,18855,215,71
252,4523093613,1,2,1,0,5,7,3,1,0,0,16056,17578,234,56,3,1,13,0,1,0,17475,18734,227,52
253,4437257190,1,3,3,1,10,6,8,0,1,0,18392,18818,222,52,2,0,5,1,0,0,16129,17184,213,60
254,4521897707,1,2,2,1,6,2,9,0,0,0,16415,18271,230,43,2,2,2,1,0,0,15041,17046,217,51
255,4467164835,1,2,3,0,14,4,21,1,0,0,19948,20064,220,56,3,1,4,0,0,0,15647,16620,205,60
256,4521542696,1,0,0,1,9,4,6,0,0,0,18189,19191,220,54,1,1,3,0,0,0,14284,15478,181,52
257,4495464440,1,1,1,0,3,8,4,0,0,0,14398,15990,194,42,1,1,9,1,0,0,17317,18308,207,51
258,4452038425,1,3,1,1,6,0,8,1,0,0,17359,20592,265,59,1,3,0,0,0,0,14436,17805,242,48
259,4515821204,0,2,1,0,4,7,3,0,0,0,15817,17535,210,55,1,2,9,1,1,0,16876,18486,214,49
260,4502922066,0,0,0,0,3,5,3,0,1,0,15861,19121,270,52,0,0,7,1,0,0,16267,19135,235,56
261,4384241438,1,1,0,0,7,3,7,1,0,0,16355,18991,238,43,0,0,2,0,0,0,15212,17740,216,59
262,4466040137,1,3,1,0,11,9,13,0,0,0,18333,18622,225,56,1,1,9,1,0,0,17597,18356,205,44
263,4476661914,0,0,0,1,2,11,3,0,0,0,14562,16952,196,68,0,0,12,1,0,0,19378,20702,259,48
264,4458282675,1,2,2,0,11,6,13,1,1,0,19677,20488,236,57,3,3,12,0,0,0,15700,16539,208,32
265,4507871318,1,2,3,0,11,7,14,0,0,0,18793,18395,217,37,2,1,8,1,0,0,15767,15038,174,37
266,4431970864,0,3,1,0,4,12,0,1,0,0,14276,16422,190,51,1,1,14,0,0,0,18538,18848,224,40
267,4516600859,0,2,0,1,4,1,4,0,1,1,16808,17831,227,46,1,1,0,1,0,0,14332,17059,248,53
268,4499806829,0,1,1,0,3,9,3,0,0,0,15002,16448,217,41,3,1,10,1,1,0,18547,19654,224,55
269,4472532304,0,1,1,0,4,9,5,0,1,0,14354,15677,173,49,3,1,13,1,0,0,18678,18656,213,55
270,4444232401,1,0,1,0,5,6,6,1,0,0,15926,19262,223,63,0,1,5,0,0,0,16422,20099,218,46
271,4521519484,0,2,1,0,3,5,5,0,0,0,14742,16162,241,38,2,1,6,1,0,0,16362,17604,226,62
272,4515353277,1,2,1,1,6,10,8,0,0,0,16481,17069,201,48,0,2,12,1,0,0,17815,18676,198,44
273,4524248852,0,3,0,1,9,8,5,0,0,0,16307,17660,194,32,2,3,10,0,0,0,17103,17877,215,44
274,4521172111,1,3,1,1,6,2,3,1,0,0,16569,19120,238,44,2,3,3,0,0,0,15171,17316,233,60
275,4517776491,1,2,2,1,5,3,5,0,0,0,17322,19067,229,63,2,1,4,0,0,0,14317,17129,197,32
276,4519368335,0,2,2,1,3,8,2,0,0,0,14711,16559,222,40,2,2,6,0,0,0,17867,19846,238,54
277,4523639973,1,3,1,0,3,5,3,1,1,0,16009,18511,268,55,1,3,7,0,0,0,16482,18128,246,46
278,4522111616,0,0,2,0,5,10,4,0,0,0,15102,16437,196,36,3,1,12,0,1,0,18499,18719,225,49
279,4521188250,0,3,2,0,6,9,5,0,0,0,15499,17298,222,28,0,3,12,1,0,0,17436,18812,204,59
280,4493154896,1,3,3,1,10,4,10,0,0,0,18456,19319,218,48,1,1,3,0,0,0,14691,16658,193,47
281,4512775669,0,0,1,1,5,2,5,1,0,0,15767,17413,224,52,1,1,3,0,1,0,15383,18103,250,48
282,4505100164,1,1,0,1,11,5,12,1,0,0,18890,19229,223,40,1,2,4,0,0,0,16182,18547,230,47
283,4439464616,0,1,2,1,4,8,3,0,0,0,14901,17696,209,42,1,0,7,0,0,0,17328,19158,224,52
284,4515793486,1,2,1,1,6,3,7,1,0,0,16785,19346,245,45,3,0,2,0,0,0,14884,18662,211,68
285,4505809782,1,3,0,0,10,5,15,1,0,0,18786,18509,235,60,1,0,8,0,1,0,16306,16810,221,40
286,4502875704,0,1,1,0,1,10,2,0,1,0,14727,16272,219,52,0,3,15,1,0,0,18308,18739,248,31
287,4475734964,1,3,2,1,10,5,14,1,1,0,18009,18763,200,55,1,1,5,0,0,0,15098,17385,212,52
288,4482233269,0,1,1,0,1,4,2,0,1,0,14526,17366,224,50,1,2,4,1,0,0,15771,18736,241,53
289,4511770317,0,1,1,0,8,6,8,1,0,0,16627,17397,212,50,0,0,6,0,1,0,16461,17894,209,53
290,4524067975,0,0,3,0,1,6,1,0,0,0,13075,15488,169,56,2,0,5,0,0,1,19384,18603,270,48
291,4474977192,0,1,0,0,5,11,4,0,0,0,16105,17502,214,35,3,0,5,1,0,0,18152,20057,208,52
292,4467242137,0,1,1,1,3,4,6,0,0,0,14782,16677,213,49,2,0,4,1,0,0,16246,18186,238,56
293,4521516098,1,0,1,1,5,3,4,1,1,0,15889,18189,217,52,3,1,4,0,0,0,15015,18491,215,52
294,4475861894,0,2,3,1,2,5,3,1,0,0,15158,17387,250,43,3,3,9,0,0,0,15785,17204,243,24
295,4473365528,0,1,1,0,3,3,4,0,0,0,15073,17578,227,54,0,1,3,0,0,0,15407,17870,251,46
296,4520554639,0,2,1,1,7,8,5,1,0,0,17125,18785,240,52,1,1,13,0,0,0,16676,17575,177,48
297,4519562141,0,2,2,0,6,9,6,0,0,0,16377,16818,209,49,3,1,14,0,0,0,17157,16891,200,32
298,4477654399,0,2,2,0,4,6,4,0,1,0,15888,18421,234,65,2,1,7,0,0,0,16093,17357,217,32
299,4524744736,0,1,2,0,2,3,3,0,0,0,14414,17356,226,60,1,0,3,0,0,0,16145,18941,268,56
300,4437489184,0,3,1,0,10,9,9,1,0,0,18329,18315,219,53,3,1,11,0,0,0,17382,18503,194,48
301,4516668528,0,1,1,1,6,7,10,0,0,0,16245,16720,215,34,2,1,5,1,0,0,16958,17831,207,47
302,4519159286,1,1,0,1,3,4,2,1,0,0,16120,17683,223,56,0,1,3,0,0,0,14949,18823,207,46
303,4519850833,0,0,0,1,5,7,8,0,0,0,15548,16604,191,52,1,1,9,1,0,0,16007,16911,196,40
304,4517486439,1,2,1,1,8,2,12,0,0,0,17432,18495,209,44,0,1,4,1,0,0,14759,17107,216,64
305,4524983213,1,2,2,1,9,7,10,1,0,0,16922,17350,207,36,1,1,3,0,0,0,17173,19025,221,48
306,4518971056,0,3,1,1,5,2,5,0,0,0,16142,18818,245,49,1,2,2,1,1,0,15608,18184,277,58
307,4519735486,0,0,1,0,2,8,2,1,0,0,14630,17694,211,60,0,3,7,0,0,0,18635,19942,271,47
308,4474578405,1,1,1,1,2,4,1,1,1,0,15131,18134,239,64,2,1,5,0,0,0,15449,18048,216,44
309,4495526731,0,0,1,1,8,5,7,0,1,0,17697,18512,203,59,1,0,5,1,0,0,15015,16394,165,50
310,4523588445,0,1,3,1,4,3,5,1,0,0,16116,17653,244,47,0,1,2,0,0,0,14024,15890,191,48
311,4496025643,1,2,0,0,10,7,9,0,0,0,18485,19949,228,52,1,1,6,0,0,0,16185,17801,187,43
312,4449279281,1,1,1,1,6,3,4,1,0,0,16980,18593,241,44,1,1,5,0,0,0,14338,17247,188,54
313,4524290588,1,0,1,1,5,4,6,0,0,0,17066,17494,236,46,0,0,2,1,0,0,14233,17274,172,67
314,4481379221,0,0,1,1,8,8,9,0,0,0,17202,17447,214,40,0,0,9,1,0,0,17538,18506,214,71
315,4497057886,0,1,1,0,1,8,2,1,0,0,14702,16461,214,55,0,1,7,0,0,1,19838,20174,289,46
316,4457248839,1,0,1,0,13,7,11,0,0,0,18692,19886,238,40,0,1,11,0,0,0,16820,16307,215,36
317,4462529490,0,1,2,0,11,13,13,1,0,0,18549,16837,182,56,1,2,17,0,1,1,19597,17287,201,40
318,4511728953,1,1,1,0,4,5,3,1,0,0,15859,18390,242,59,3,1,10,0,0,0,15947,19322,222,61
319,4455484063,1,1,1,0,4,9,5,0,0,0,16044,18226,224,56,2,1,6,0,0,0,17471,19234,243,28
320,4492027887,1,2,1,0,8,11,6,0,1,0,15941,16613,180,37,0,3,15,0,0,0,18381,18216,219,40
321,4500738441,0,3,1,1,5,9,4,0,0,0,15675,16844,229,39,0,1,12,1,0,0,17289,19100,215,56
322,4472130589,1,1,3,0,4,7,2,1,0,0,15682,17438,234,60,2,1,6,0,0,0,16757,17365,213,51
323,4509440283,1,3,1,1,7,8,7,1,1,0,15843,17154,190,44,2,1,15,0,0,0,17642,18458,196,48
324,4522207567,1,1,1,1,12,3,11,1,0,0,18248,19855,201,48,0,0,3,0,0,0,14952,16624,201,47
325,4492532758,1,0,2,0,4,7,3,0,0,0,15333,18073,201,68,2,1,5,1,0,0,17275,18016,236,48
326,4521901284,1,2,3,1,8,4,10,1,0,0,17496,18253,246,31,1,2,3,0,0,0,15483,18006,229,60
327,4524952365,1,0,3,1,12,8,15,1,1,0,19809,18530,221,52,3,1,11,0,0,0,16235,17320,166,45
328,4506175906,1,3,3,1,13,3,9,1,0,0,19329,19021,246,36,3,1,5,0,1,0,13329,13988,142,56
329,4462044332,0,3,1,0,5,9,2,0,0,1,15600,14986,193,36,1,3,9,0,1,1,18728,17306,232,46
330,4490186049,1,1,2,0,4,4,1,1,1,0,16292,18889,274,50,2,1,2,0,0,0,15063,17830,220,50
331,4484406104,0,3,3,1,5,10,6,0,1,0,17677,18225,269,51,2,3,9,1,0,0,16392,16925,173,44
332,4525016329,0,3,1,0,5,10,6,0,0,0,15141,17635,176,48,0,3,8,1,0,0,18415,19020,238,36
333,4500061522,0,1,2,0,5,8,1,0,0,0,14897,17306,212,47,1,1,9,1,0,0,16667,16981,191,46
334,4519405060,1,3,0,1,8,3,14,1,0,0,17520,18610,211,55,0,1,4,0,0,0,15628,17720,250,52
335,4489107680,0,2,1,1,8,7,9,0,0,0,17164,18932,222,55,2,0,7,0,0,0,16639,18030,215,55
336,4524853879,0,0,3,1,5,6,8,1,0,0,15999,17033,234,44,1,0,8,0,0,0,16414,17531,226,48
337,4519652445,1,0,1,0,2,6,1,0,0,0,14542,17517,234,48,1,0,4,1,0,0,16293,19102,229,56
338,4479492497,1,0,1,1,14,6,10,0,1,1,20225,17976,194,50,2,1,6,1,0,0,15772,15518,189,40
339,4477014254,0,2,1,1,11,6,10,1,0,0,18203,18175,199,56,3,2,2,0,0,0,16810,17734,224,52
340,4474899637,1,2,1,0,6,5,4,1,1,0,16787,18618,253,52,2,1,10,0,0,0,16253,18464,197,75
341,4448166002,0,2,1,1,2,11,2,0,0,0,14959,16588,226,54,1,1,18,1,0,0,18260,18834,203,53
342,4518035441,1,2,0,0,4,7,4,1,1,0,15132,16489,190,64,0,1,7,0,0,0,17154,18512,242,44
343,4524924561,0,0,1,0,3,6,4,0,0,0,16354,17848,252,46,3,1,7,1,0,0,16178,18020,202,55
344,4519402514,0,0,1,0,2,5,2,0,1,0,14652,17192,205,52,0,0,3,1,0,0,15110,17751,210,52
345,4439902649,0,3,3,1,4,2,7,0,0,0,15331,17540,182,61,3,2,1,1,0,0,14655,18116,216,54
346,4471437748,1,2,3,0,6,4,5,1,0,0,17002,18755,218,71,0,1,0,0,1,0,14466,15416,210,35
347,4452202569,1,3,2,0,7,11,10,0,0,0,16308,16771,189,44,3,0,9,0,1,0,18059,19555,200,58
348,4519983082,1,2,1,0,7,10,9,0,0,0,16282,16826,198,45,1,2,10,1,1,0,17798,18293,201,47
349,4514792667,0,0,1,1,3,7,3,0,0,0,14110,15832,162,48,1,1,3,0,0,0,16676,18078,228,47
350,4524404606,0,3,1,1,4,8,5,0,0,0,15426,17467,226,47,1,1,4,1,0,0,17449,20145,251,60
351,4517159658,0,0,1,0,5,6,4,0,1,0,15983,17562,222,51,1,1,8,0,0,0,16259,17383,189,48
352,4490111763,1,2,2,1,7,4,5,1,1,0,16801,18563,211,60,0,0,3,0,0,0,15227,16729,200,43
353,4511615760,1,3,1,0,6,3,10,0,0,0,17141,19142,232,54,1,1,1,1,0,0,14763,16952,206,56
354,4460035354,0,1,1,1,4,9,4,0,0,0,15122,17694,195,48,0,1,10,1,1,0,18345,20212,235,68
355,4524340253,0,1,1,0,5,5,7,0,0,0,16878,19372,238,63,3,3,8,1,0,0,16070,17957,214,56
356,4494288234,1,3,0,1,8,2,8,0,0,0,18274,18615,238,45,1,0,6,0,0,0,14471,15790,201,51
357,4503193235,0,2,3,0,2,8,3,0,0,0,14176,17054,194,48,2,1,7,1,0,0,17536,18896,228,56
358,4487544482,1,1,2,0,6,2,9,0,0,0,17549,19231,243,64,3,1,1,0,1,0,15152,17826,248,44
359,4522841712,0,2,1,1,5,8,7,0,0,0,16049,16758,217,51,0,3,9,0,0,0,16932,18586,187,43
360,4492447049,0,0,1,1,1,4,1,0,0,0,14017,15893,229,32,3,1,5,1,1,0,16655,18371,231,56
361,4515497599,1,2,2,1,14,3,16,0,0,0,20139,21898,218,56,1,0,5,0,0,0,15104,16478,223,40
362,4515307399,0,2,0,1,5,8,5,0,0,0,16659,17777,234,60,1,0,7,1,1,0,17662,18676,217,59
363,4520027205,0,1,0,1,5,8,4,0,0,0,15975,18165,227,56,1,0,10,1,0,0,17938,19316,225,52
364,4525124678,0,3,1,0,6,7,7,0,0,0,16728,18284,221,66,0,2,8,1,0,0,17799,19755,248,55
365,4506399392,1,2,2,1,6,5,9,0,0,0,16693,18761,227,57,1,2,7,0,0,0,15796,17671,237,36
366,4520037654,1,2,1,1,5,2,4,1,1,0,15925,17913,228,56,2,0,2,0,0,0,13979,16621,213,46
367,4513253618,0,2,0,0,8,8,5,0,1,0,16763,17433,193,54,1,1,6,1,0,0,16982,18873,183,58
368,4523092782,1,2,3,1,6,4,7,0,0,0,16852,18660,239,44,1,1,7,0,0,0,15264,17329,213,54
369,4510100587,0,0,0,0,2,6,3,0,0,0,14950,18134,234,42,0,0,6,1,0,0,16839,18857,229,49
370,4522265559,1,2,1,0,2,4,2,1,0,0,14863,17436,195,72,1,0,4,0,0,0,15583,17004,223,36
371,4502459201,0,1,0,1,3,12,2,0,0,0,15853,18223,220,68,2,0,8,1,1,0,18241,20201,205,56
372,4449297701,0,2,1,0,3,13,1,0,0,0,13428,14121,167,46,2,3,10,1,0,0,19096,18907,218,44
373,4524992548,1,2,0,0,7,8,8,1,0,0,17570,18283,238,58,1,1,11,0,0,0,17043,16790,176,48
374,4524182340,1,2,2,1,6,4,3,0,1,0,16561,17961,232,53,3,3,4,1,0,0,15065,18691,191,55
375,4522266897,0,2,1,0,8,14,4,0,0,0,15070,15375,142,40,2,0,12,1,1,0,19315,18448,193,48
376,4468741090,0,2,3,1,10,5,17,1,0,0,19190,18615,202,34,2,1,8,0,1,0,15804,16205,224,48
377,4519229802,0,3,3,0,3,8,1,0,0,0,14269,16844,200,48,2,3,10,1,0,0,17414,19010,235,53
378,4464483348,0,2,1,0,1,5,0,1,0,0,14916,17511,239,59,2,2,8,0,0,0,16241,17526,251,33
379,4501451685,1,0,2,0,5,8,7,1,1,0,16256,17637,231,56,0,0,9,0,0,0,17879,18781,243,48
380,4523922035,1,2,1,0,3,3,3,1,0,0,15231,17617,221,52,2,3,0,0,0,0,14155,16858,223,37
381,4481186047,1,2,1,0,7,10,9,1,0,0,16070,16577,173,36,1,2,6,0,0,0,17226,17244,211,42
382,4486987445,0,1,1,0,3,3,2,0,1,0,15416,17935,228,61,0,1,5,0,0,0,14966,17944,220,53
383,4509259241,1,0,0,1,7,5,4,0,1,2,19036,18857,246,47,0,0,4,0,0,0,14673,14390,164,28
384,4513456428,1,2,3,1,11,6,13,1,0,0,18214,19670,220,52,2,2,6,0,0,0,15952,16785,228,34
385,4507030336,0,2,1,1,6,9,7,0,0,0,17430,18068,212,63,1,1,9,0,0,0,17797,17881,205,60
386,4520529866,1,0,3,0,6,3,7,0,0,0,16590,19041,228,39,1,0,2,1,0,0,15376,16961,224,66
387,4525050175,1,1,1,1,4,1,6,1,0,0,15508,17062,217,48,2,1,0,0,0,0,13780,17399,223,47
388,4519754998,1,3,0,1,6,5,4,0,0,0,16789,19024,218,72,2,1,5,1,0,0,15830,18107,213,52
389,4439457123,1,3,1,1,5,5,6,0,1,0,16298,18210,230,60,0,2,5,1,0,0,15374,17887,209,50
390,4524643428,1,2,2,1,12,2,13,1,0,0,19320,20189,251,37,2,2,2,0,0,0,14776,17063,206,52
391,4521007618,0,0,1,0,4,11,4,1,1,0,14926,16530,210,45,3,1,12,0,0,1,19773,19513,218,49
392,4508648866,1,3,1,1,9,3,17,1,0,0,17496,18327,220,47,2,0,2,0,1,0,15647,17658,224,57
393,4481875944,1,0,1,0,7,11,7,0,0,0,15177,15795,152,36,3,0,9,0,0,0,19068,18484,218,43
394,4481977173,0,0,3,1,6,9,8,0,0,0,17025,18038,231,40,2,1,9,1,0,0,18339,19980,232,57
395,4524221277,1,1,0,1,9,5,14,0,0,0,18203,18324,223,48,3,1,5,0,0,0,15485,18233,216,48
396,4491767708,0,0,3,0,3,8,3,0,0,0,15160,17505,217,52,0,1,12,1,1,0,17334,18773,227,64
397,4513381950,1,1,3,1,4,1,2,1,0,0,15304,18188,228,48,3,0,1,0,0,0,14211,17468,215,56
398,4520706889,1,1,3,0,11,10,8,0,0,0,17503,17699,192,52,3,2,13,0,0,0,17718,18137,210,42
399,4510979839,1,1,1,1,7,6,10,0,1,0,16468,15869,226,33,3,1,6,1,0,0,15833,17026,228,54
400,4497747862,1,2,1,0,10,10,10,0,0,0,19035,18221,219,38,0,0,10,0,1,1,18915,17012,208,31
401,4499933829,1,2,2,0,10,9,11,1,0,0,18413,18554,219,60,0,1,12,0,0,0,18219,17893,230,36
402,4444218395,1,1,1,1,9,2,21,1,0,0,18470,18925,263,51,2,0,1,0,0,0,14889,17347,238,52
403,4524806566,0,1,1,0,6,13,9,0,0,0,16291,16699,191,38,3,1,12,0,0,0,19913,19260,223,39
404,4462632051,1,3,2,1,6,6,9,1,0,0,16301,17430,210,51,2,3,11,0,1,0,16604,17118,210,59
405,4522260081,0,0,0,0,9,8,7,1,0,0,17183,18225,196,60,2,0,10,0,0,0,18478,18530,247,56
406,4455390955,0,3,0,0,1,5,1,0,0,0,13361,16819,174,48,1,0,4,1,1,0,16367,18699,219,48
407,4517939505,1,3,3,1,2,1,4,0,1,0,14807,17246,214,56,1,1,1,1,0,0,13717,16875,197,52
408,4524528416,1,0,1,0,4,3,1,1,0,0,15195,18358,217,70,1,0,2,0,0,0,14871,16564,228,35
409,4525067296,1,0,0,1,3,7,2,0,0,0,14788,17345,215,48,2,1,6,1,0,0,16813,19793,233,65
410,4454069388,0,3,2,1,7,8,8,0,0,0,16604,17328,203,47,2,3,11,1,0,0,17020,18235,201,55
411,4503433498,0,0,3,1,4,4,2,0,1,0,15661,18861,232,51,3,0,5,1,0,0,15599,17707,202,66
412,4510734919,0,1,2,1,5,7,3,0,0,0,16259,17235,221,64,3,3,12,1,0,0,16326,18576,200,44
413,4464447310,1,2,1,0,11,4,13,1,0,0,19716,19989,234,52,1,0,4,0,0,0,14553,16021,182,51
414,4429977573,1,1,3,1,11,5,18,1,0,0,18612,19203,227,45,0,0,6,0,0,0,15884,17246,225,48
415,4522461341,0,1,3,0,3,9,1,1,0,0,14711,18284,204,52,3,1,7,0,0,0,18270,19684,256,43
416,4517741452,1,3,0,1,6,4,7,1,1,0,16886,18261,221,56,1,2,5,0,0,0,16702,18392,237,64
417,4500724758,0,2,1,1,4,7,4,1,0,0,14980,16983,206,39,0,3,6,0,0,0,17020,17995,224,53
418,4494319705,1,1,1,1,6,1,9,1,0,0,16544,17551,208,56,3,1,3,0,0,0,14393,16825,222,51
419,4444096628,0,3,1,0,10,12,9,0,0,0,16174,16725,149,39,0,0,8,0,0,0,18626,18359,210,35
420,4521510642,1,3,2,1,7,4,7,1,1,0,18047,19362,228,64,2,3,3,0,0,0,14792,17103,197,52
421,4412240530,1,3,1,1,9,3,6,0,0,0,17484,20325,230,50,1,1,2,1,0,0,16356,19467,226,80
422,4420941972,1,3,1,1,6,5,7,0,1,1,17826,19427,225,67,1,1,3,0,0,0,15917,18448,220,48
423,4514097912,1,2,1,0,10,6,9,0,0,0,18673,18121,223,38,1,1,8,0,0,0,15276,16628,186,44
424,4491135325,0,2,0,0,8,12,11,0,0,0,17540,17368,182,54,1,0,22,1,0,0,21103,18688,198,74
425,4488824515,0,1,1,1,7,9,4,1,0,0,16808,17370,231,38,2,1,13,0,0,0,17169,15684,214,35
426,4515453856,1,2,1,0,4,3,3,0,1,0,15227,18442,203,60,3,1,4,0,0,0,15740,17450,226,57
427,4420829528,1,2,3,0,11,4,12,0,0,0,19392,18570,239,48,2,1,6,0,0,0,14520,15494,203,34
428,4503381304,0,3,1,0,6,7,5,0,1,0,17194,18397,234,62,1,0,7,0,0,0,16209,16295,215,51
429,4515654011,1,1,1,1,4,8,3,1,0,0,15672,17821,238,47,3,0,9,0,1,0,17271,19691,236,48
430,4492894390,1,0,1,0,11,4,15,1,0,0,18565,19562,216,58,0,1,5,0,0,0,16846,17859,242,57
431,4472568378,0,1,1,0,1,6,0,0,0,0,13921,16963,207,56,1,1,5,0,1,0,16562,19170,242,44
432,4471422338,0,0,3,1,3,9,2,0,0,0,14521,16234,201,42,2,0,11,1,1,0,17367,18559,229,48
433,4525151632,0,1,1,0,3,10,1,0,0,0,15049,17888,209,56,3,1,12,1,0,0,18940,20164,221,78
434,4519414547,1,2,0,0,13,4,11,1,0,0,20127,19575,234,48,1,0,5,0,0,0,13925,14207,175,28
435,4440874432,1,1,1,0,3,2,5,0,0,0,17194,19539,253,68,1,0,3,0,0,0,14864,17372,219,52
436,4471153063,0,1,0,1,9,7,8,0,0,0,19122,19334,238,56,0,0,10,0,0,0,16033,17584,169,52
437,4522449120,1,3,1,0,7,6,7,0,0,0,16359,17998,198,41,1,1,7,0,0,0,15819,17131,187,52
438,4501354453,1,3,1,1,5,4,5,0,1,0,17027,17816,213,56,0,1,4,1,0,0,16519,19520,231,75
439,4465050280,0,3,3,1,10,7,10,1,0,0,17665,18125,213,37,1,1,4,0,0,0,17040,19160,228,71
440,4509589971,1,3,3,1,8,5,7,1,0,0,17209,18853,219,54,2,1,3,0,0,0,14728,16891,195,46
441,4505606908,1,0,1,1,10,5,9,1,0,0,19187,19762,211,64,1,0,5,0,0,0,16391,17093,205,65
442,4517684494,1,2,3,0,9,4,7,1,0,0,17482,19093,214,48,1,0,4,0,0,0,15393,16970,222,43
443,4516180818,1,2,0,1,5,6,6,1,0,0,16035,16853,190,63,3,3,8,0,0,0,16643,17556,210,48
444,4524074861,0,1,0,1,7,9,6,0,0,0,16070,16510,199,44,2,0,11,0,0,0,17993,18263,211,60
445,4524837884,0,0,0,0,5,5,5,0,0,0,15617,18169,209,48,3,2,5,1,0,0,16568,18715,206,60
446,4467397510,1,2,1,1,6,4,8,1,0,0,16130,17156,242,32,2,2,6,0,0,0,14702,16455,200,51
447,4498316560,0,2,1,1,8,5,9,1,0,0,17172,18972,196,60,0,1,5,0,1,0,16041,17827,231,56
448,4494819577,0,3,1,0,4,7,4,0,1,0,15475,16428,195,56,1,1,15,0,0,0,17447,17438,230,43
449,4454214561,0,0,0,1,7,9,6,0,0,0,16248,18067,171,63,3,1,12,1,0,0,18490,19886,229,45
450,4508718134,1,0,1,1,6,3,10,1,0,0,16745,17908,215,48,0,0,3,0,1,0,14458,18176,180,68
451,4518971206,0,2,1,0,7,4,8,0,0,0,16472,18966,219,53,1,2,4,0,1,0,15105,16570,180,45
452,4519649032,1,0,3,1,8,4,8,1,1,0,18133,20427,259,52,1,1,4,0,0,0,15553,17473,214,52
453,4487076086,0,3,1,0,11,7,20,1,0,0,17068,15357,153,32,1,1,8,0,0,0,16282,15919,199,40
454,4520419730,1,2,1,1,5,6,5,1,1,0,16635,19221,235,76,3,1,10,0,0,0,16483,19278,233,40
455,4510885108,1,2,2,1,8,4,9,0,0,0,17950,18805,226,44,3,0,3,1,0,0,15148,18524,213,56
456,4500739258,0,1,0,0,3,4,3,0,0,0,14494,15922,224,41,1,1,2,1,0,0,16104,17315,239,53
457,4524783374,1,3,1,0,14,10,9,0,0,0,18595,18307,199,48,3,1,8,1,0,0,17052,18328,172,52
458,4465119134,1,1,1,0,15,11,14,0,0,0,19767,17678,180,42,1,1,11,0,0,0,17852,15072,176,41
459,4515577349,1,2,3,0,4,3,7,1,0,0,14970,17530,212,52,2,1,1,0,0,0,15565,17166,238,51
460,4465188797,0,0,0,1,6,7,5,0,0,0,15891,17964,207,41,0,0,4,0,0,0,17081,18875,224,54
461,4523720024,1,1,0,1,5,1,3,0,1,0,16472,18393,252,48,2,2,2,1,0,0,14652,17587,239,60
462,4512168503,0,2,2,0,4,7,3,1,1,0,15210,17099,185,72,2,2,6,0,0,0,17840,19343,222,71
